LABEL,CODE,DESC
DIAGNOSIS_01141,01141,"Tuberculous fibrosis of lung\, bacteriological or histological examination not done"
DIAGNOSIS_01142,01142,"Tuberculous fibrosis of lung\, bacteriological or histological examination unknown (at present)"
DIAGNOSIS_01143,01143,"Tuberculous fibrosis of lung\, tubercle bacilli found (in sputum) by microscopy"
DIAGNOSIS_01144,01144,"Tuberculous fibrosis of lung\, tubercle bacilli not found (in sputum) by microscopy\, but found by bacterial culture"
DIAGNOSIS_01145,01145,"Tuberculous fibrosis of lung\, tubercle bacilli not found by bacteriological examination\, but tuberculosis confirmed histologically"
DIAGNOSIS_01146,01146,"Tuberculous fibrosis of lung\, tubercle bacilli not found by bacteriological or histological examination\, but tuberculosis confirmed by other methods [inoculation of animals]"
DIAGNOSIS_01150,01150,"Tuberculous bronchiectasis\, unspecified"
DIAGNOSIS_01151,01151,"Tuberculous bronchiectasis\, bacteriological or histological examination not done"
DIAGNOSIS_01152,01152,"Tuberculous bronchiectasis\, bacteriological or histological examination unknown (at present)"
DIAGNOSIS_01153,01153,"Tuberculous bronchiectasis\, tubercle bacilli found (in sputum) by microscopy"
DIAGNOSIS_01154,01154,"Tuberculous bronchiectasis\, tubercle bacilli not found (in sputum) by microscopy\, but found by bacterial culture"
DIAGNOSIS_01155,01155,"Tuberculous bronchiectasis\, tubercle bacilli not found by bacteriological examination\, but tuberculosis confirmed histologically"
DIAGNOSIS_01156,01156,"Tuberculous bronchiectasis\, tubercle bacilli not found by bacteriological or histological examination\, but tuberculosis confirmed by other methods [inoculation of animals]"
DIAGNOSIS_01160,01160,"Tuberculous pneumonia [any form]\, unspecified"
DIAGNOSIS_01161,01161,"Tuberculous pneumonia [any form]\, bacteriological or histological examination not done"
DIAGNOSIS_01162,01162,"Tuberculous pneumonia [any form]\, bacteriological or histological examination unknown (at present)"
DIAGNOSIS_01163,01163,"Tuberculous pneumonia [any form]\, tubercle bacilli found (in sputum) by microscopy"
DIAGNOSIS_01164,01164,"Tuberculous pneumonia [any form]\, tubercle bacilli not found (in sputum) by microscopy\, but found by bacterial culture"
DIAGNOSIS_01165,01165,"Tuberculous pneumonia [any form]\, tubercle bacilli not found by bacteriological examination\, but tuberculosis confirmed histologically"
DIAGNOSIS_01654,01654,"Tuberculosis of other male genital organs\, tubercle bacilli not found (in sputum) by microscopy\, but found by bacterial culture"
DIAGNOSIS_01655,01655,"Tuberculosis of other male genital organs\, tubercle bacilli not found by bacteriological examination\, but tuberculosis confirmed histologically"
DIAGNOSIS_01656,01656,"Tuberculosis of other male genital organs\, tubercle bacilli not found by bacteriological or histological examination\, but tuberculosis confirmed by other methods [inoculation of animals]"
DIAGNOSIS_01660,01660,"Tuberculous oophoritis and salpingitis\, unspecified"
DIAGNOSIS_01661,01661,"Tuberculous oophoritis and salpingitis\, bacteriological or histological examination not done"
DIAGNOSIS_01662,01662,"Tuberculous oophoritis and salpingitis\, bacteriological or histological examination unknown (at present)"
DIAGNOSIS_01663,01663,"Tuberculous oophoritis and salpingitis\, tubercle bacilli found (in sputum) by microscopy"
DIAGNOSIS_01664,01664,"Tuberculous oophoritis and salpingitis\, tubercle bacilli not found (in sputum) by microscopy\, but found by bacterial culture"
DIAGNOSIS_01665,01665,"Tuberculous oophoritis and salpingitis\, tubercle bacilli not found by bacteriological examination\, but tuberculosis confirmed histologically"
DIAGNOSIS_01666,01666,"Tuberculous oophoritis and salpingitis\, tubercle bacilli not found by bacteriological or histological examination\, but tuberculosis confirmed by other methods [inoculation of animals]"
DIAGNOSIS_01670,01670,"Tuberculosis of other female genital organs\, unspecified"
DIAGNOSIS_01671,01671,"Tuberculosis of other female genital organs\, bacteriological or histological examination not done"
DIAGNOSIS_01672,01672,"Tuberculosis of other female genital organs\, bacteriological or histological examination unknown (at present)"
DIAGNOSIS_01673,01673,"Tuberculosis of other female genital organs\, tubercle bacilli found (in sputum) by microscopy"
DIAGNOSIS_01674,01674,"Tuberculosis of other female genital organs\, tubercle bacilli not found (in sputum) by microscopy\, but found by bacterial culture"
DIAGNOSIS_01675,01675,"Tuberculosis of other female genital organs\, tubercle bacilli not found by bacteriological examination\, but tuberculosis confirmed histologically"
DIAGNOSIS_0844,0844,"Other malaria"
DIAGNOSIS_0845,0845,"Mixed malaria"
DIAGNOSIS_0846,0846,"Malaria\, unspecified"
DIAGNOSIS_0847,0847,"Induced malaria"
DIAGNOSIS_0848,0848,"Blackwater fever"
DIAGNOSIS_0849,0849,"Other pernicious complications of malaria"
DIAGNOSIS_0850,0850,"Visceral [kala-azar] leishmaniasis"
DIAGNOSIS_0851,0851,"Cutaneous leishmaniasis\, urban"
DIAGNOSIS_0852,0852,"Cutaneous leishmaniasis\, Asian desert"
DIAGNOSIS_0853,0853,"Cutaneous leishmaniasis\, Ethiopian"
DIAGNOSIS_0854,0854,"Cutaneous leishmaniasis\, American"
DIAGNOSIS_0855,0855,"Mucocutaneous leishmaniasis\, (American)"
DIAGNOSIS_0859,0859,"Leishmaniasis\, unspecified"
DIAGNOSIS_0860,0860,"Chagas' disease with heart involvement"
DIAGNOSIS_0861,0861,"Chagas' disease with other organ involvement"
DIAGNOSIS_0862,0862,"Chagas' disease without mention of organ involvement"
DIAGNOSIS_0863,0863,"Gambian trypanosomiasis"
DIAGNOSIS_0864,0864,"Rhodesian trypanosomiasis"
DIAGNOSIS_0865,0865,"African trypanosomiasis\, unspecified"
DIAGNOSIS_0869,0869,"Trypanosomiasis\, unspecified"
DIAGNOSIS_0870,0870,"Relapsing fever\, louse-borne"
DIAGNOSIS_0871,0871,"Relapsing fever\, tick-borne"
DIAGNOSIS_0879,0879,"Relapsing fever\, unspecified"
DIAGNOSIS_0880,0880,"Bartonellosis"
DIAGNOSIS_08881,08881,"Lyme Disease"
DIAGNOSIS_08882,08882,"Babesiosis"
DIAGNOSIS_08889,08889,"Other specified arthropod-borne diseases\, other"
DIAGNOSIS_0889,0889,"Arthropod-borne disease\, unspecified"
DIAGNOSIS_0900,0900,"Early congenital syphilis\, symptomatic"
DIAGNOSIS_0901,0901,"Early congenital syphilis\, latent"
DIAGNOSIS_0902,0902,"Early congenital syphilis\, unspecified"
DIAGNOSIS_0903,0903,"Syphilitic interstitial keratitis"
DIAGNOSIS_09040,09040,"Juvenile neurosyphilis\, unspecified"
DIAGNOSIS_09041,09041,"Congenital syphilitic encephalitis"
DIAGNOSIS_09042,09042,"Congenital syphilitic meningitis"
DIAGNOSIS_09049,09049,"Other juvenile neurosyphilis"
DIAGNOSIS_0905,0905,"Other late congenital syphilis\, symptomatic"
DIAGNOSIS_0906,0906,"Late congenital syphilis\, latent"
DIAGNOSIS_0907,0907,"Late congenital syphilis\, unspecified"
DIAGNOSIS_0909,0909,"Congenital syphilis\, unspecified"
DIAGNOSIS_0910,0910,"Genital syphilis (primary)"
DIAGNOSIS_0911,0911,"Primary anal syphilis"
DIAGNOSIS_0912,0912,"Other primary syphilis"
DIAGNOSIS_0913,0913,"Secondary syphilis of skin or mucous membranes"
DIAGNOSIS_0914,0914,"Adenopathy due to secondary syphilis"
DIAGNOSIS_09150,09150,"Syphilitic uveitis\, unspecified"
DIAGNOSIS_09151,09151,"Syphilitic chorioretinitis (secondary)"
DIAGNOSIS_09152,09152,"Syphilitic iridocyclitis (secondary)"
DIAGNOSIS_09161,09161,"Secondary syphilitic periostitis"
DIAGNOSIS_09162,09162,"Secondary syphilitic hepatitis"
DIAGNOSIS_09169,09169,"Secondary syphilis of other viscera"
DIAGNOSIS_0917,0917,"Secondary syphilis\, relapse"
DIAGNOSIS_09181,09181,"Acute syphilitic meningitis (secondary)"
DIAGNOSIS_09182,09182,"Syphilitic alopecia"
DIAGNOSIS_09189,09189,"Other forms of secondary syphilis"
DIAGNOSIS_0919,0919,"Unspecified secondary syphilis"
DIAGNOSIS_0920,0920,"Early syphilis\, latent\, serological relapse after treatment"
DIAGNOSIS_0929,0929,"Early syphilis\, latent\, unspecified"
DIAGNOSIS_0930,0930,"Aneurysm of aorta\, specified as syphilitic"
DIAGNOSIS_0931,0931,"Syphilitic aortitis"
DIAGNOSIS_09320,09320,"Syphilitic endocarditis of valve\, unspecified"
DIAGNOSIS_09321,09321,"Syphilitic endocarditis of mitral valve"
DIAGNOSIS_09322,09322,"Syphilitic endocarditis of aortic valve"
DIAGNOSIS_09323,09323,"Syphilitic endocarditis of tricuspid valve"
DIAGNOSIS_09324,09324,"Syphilitic endocarditis of pulmonary valve"
DIAGNOSIS_09381,09381,"Syphilitic pericarditis"
DIAGNOSIS_09382,09382,"Syphilitic myocarditis"
DIAGNOSIS_09389,09389,"Other specified cardiovascular syphilis"
DIAGNOSIS_0939,0939,"Cardiovascular syphilis\, unspecified"
DIAGNOSIS_0940,0940,"Tabes dorsalis"
DIAGNOSIS_0941,0941,"General paresis"
DIAGNOSIS_0942,0942,"Syphilitic meningitis"
DIAGNOSIS_0943,0943,"Asymptomatic neurosyphilis"
DIAGNOSIS_09481,09481,"Syphilitic encephalitis"
DIAGNOSIS_09482,09482,"Syphilitic parkinsonism"
DIAGNOSIS_09483,09483,"Syphilitic disseminated retinochoroiditis"
DIAGNOSIS_09484,09484,"Syphilitic optic atrophy"
DIAGNOSIS_09485,09485,"Syphilitic retrobulbar neuritis"
DIAGNOSIS_09486,09486,"Syphilitic acoustic neuritis"
DIAGNOSIS_09487,09487,"Syphilitic ruptured cerebral aneurysm"
DIAGNOSIS_09489,09489,"Other specified neurosyphilis"
DIAGNOSIS_0949,0949,"Neurosyphilis\, unspecified"
DIAGNOSIS_0950,0950,"Syphilitic episcleritis"
DIAGNOSIS_0951,0951,"Syphilis of lung"
DIAGNOSIS_0952,0952,"Syphilitic peritonitis"
DIAGNOSIS_0953,0953,"Syphilis of liver"
DIAGNOSIS_0954,0954,"Syphilis of kidney"
DIAGNOSIS_0955,0955,"Syphilis of bone"
DIAGNOSIS_0956,0956,"Syphilis of muscle"
DIAGNOSIS_0957,0957,"Syphilis of synovium\, tendon\, and bursa"
DIAGNOSIS_0958,0958,"Other specified forms of late symptomatic syphilis"
DIAGNOSIS_0959,0959,"Late symptomatic syphilis\, unspecified"
DIAGNOSIS_096,096,"Late syphilis\, latent"
DIAGNOSIS_0970,0970,"Late syphilis\, unspecified"
DIAGNOSIS_0971,0971,"Latent syphilis\, unspecified"
DIAGNOSIS_0979,0979,"Syphilis\, unspecified"
DIAGNOSIS_0980,0980,"Gonococcal infection (acute) of lower genitourinary tract"
DIAGNOSIS_09810,09810,"Gonococcal infection (acute) of upper genitourinary tract\, site unspecified"
DIAGNOSIS_09811,09811,"Gonococcal cystitis (acute)"
DIAGNOSIS_09812,09812,"Gonococcal prostatitis (acute)"
DIAGNOSIS_09813,09813,"Gonococcal epididymo-orchitis (acute)"
DIAGNOSIS_09814,09814,"Gonococcal seminal vesiculitis (acute)"
DIAGNOSIS_09815,09815,"Gonococcal cervicitis (acute)"
DIAGNOSIS_09816,09816,"Gonococcal endometritis (acute)"
DIAGNOSIS_09817,09817,"Gonococcal salpingitis\, specified as acute"
DIAGNOSIS_09819,09819,"Other gonococcal infection (acute) of upper genitourinary tract"
DIAGNOSIS_0982,0982,"Gonococcal infection\, chronic\, of lower genitourinary tract"
DIAGNOSIS_09830,09830,"Chronic gonococcal infection of upper genitourinary tract\, site unspecified"
DIAGNOSIS_09831,09831,"Gonococcal cystitis\, chronic"
DIAGNOSIS_09832,09832,"Gonococcal prostatitis\, chronic"
DIAGNOSIS_09833,09833,"Gonococcal epididymo-orchitis\, chronic"
DIAGNOSIS_09834,09834,"Gonococcal seminal vesiculitis\, chronic"
DIAGNOSIS_09835,09835,"Gonococcal cervicitis\, chronic"
DIAGNOSIS_09836,09836,"Gonococcal endometritis\, chronic"
DIAGNOSIS_09837,09837,"Gonococcal salpingitis (chronic)"
DIAGNOSIS_09839,09839,"Other chronic gonococcal infection of upper genitourinary tract"
DIAGNOSIS_09840,09840,"Gonococcal conjunctivitis (neonatorum)"
DIAGNOSIS_09841,09841,"Gonococcal iridocyclitis"
DIAGNOSIS_09842,09842,"Gonococcal endophthalmia"
DIAGNOSIS_09843,09843,"Gonococcal keratitis"
DIAGNOSIS_09849,09849,"Other gonococcal infection of eye"
DIAGNOSIS_09850,09850,"Gonococcal arthritis"
DIAGNOSIS_09851,09851,"Gonococcal synovitis and tenosynovitis"
DIAGNOSIS_09852,09852,"Gonococcal bursitis"
DIAGNOSIS_09853,09853,"Gonococcal spondylitis"
DIAGNOSIS_09859,09859,"Other gonococcal infection of joint"
DIAGNOSIS_0986,0986,"Gonococcal infection of pharynx"
DIAGNOSIS_0987,0987,"Gonococcal infection of anus and rectum"
DIAGNOSIS_09881,09881,"Gonococcal keratosis (blennorrhagica)"
DIAGNOSIS_09882,09882,"Gonococcal meningitis"
DIAGNOSIS_09883,09883,"Gonococcal pericarditis"
DIAGNOSIS_09884,09884,"Gonococcal endocarditis"
DIAGNOSIS_09885,09885,"Other gonococcal heart disease"
DIAGNOSIS_09886,09886,"Gonococcal peritonitis"
DIAGNOSIS_09889,09889,"Gonococcal infection of other specified sites"
DIAGNOSIS_04109,04109,"Streptococcus infection in conditions classified elsewhere and of unspecified site\, other streptococcus"
DIAGNOSIS_04110,04110,"Staphylococcus infection in conditions classified elsewhere and of unspecified site\, staphylococcus\, unspecified"
DIAGNOSIS_04111,04111,"Methicillin susceptible Staphylococcus aureus in conditions classified elsewhere and of unspecified site"
DIAGNOSIS_04112,04112,"Methicillin resistant Staphylococcus aureus in conditions classified elsewhere and of unspecified site"
DIAGNOSIS_04119,04119,"Staphylococcus infection in conditions classified elsewhere and of unspecified site\, other staphylococcus"
DIAGNOSIS_0412,0412,"Pneumococcus infection in conditions classified elsewhere and of unspecified site"
DIAGNOSIS_0413,0413,"Friedl?nder's bacillus infection in conditions classified elsewhere and of unspecified site"
DIAGNOSIS_04141,04141,"Shiga toxin-producing Escherichia coli [E. coli] (STEC) O157"
DIAGNOSIS_04142,04142,"Other specified Shiga toxin-producing Escherichia coli [E. coli] (STEC)"
DIAGNOSIS_04143,04143,"Shiga toxin-producing Escherichia coli [E. coli] (STEC)\, unspecified"
DIAGNOSIS_04149,04149,"Other and unspecified Escherichia coli [E. coli]"
DIAGNOSIS_0415,0415,"Hemophilus influenzae [H. influenzae] infection in conditions classified elsewhere and of unspecified site"
DIAGNOSIS_0416,0416,"Proteus (mirabilis) (morganii) infection in conditions classified elsewhere and of unspecified site"
DIAGNOSIS_0417,0417,"Pseudomonas infection in conditions classified elsewhere and of unspecified site"
DIAGNOSIS_04181,04181,"Other specified bacterial infections in conditions classified elsewhere and of unspecified site\, mycoplasma"
DIAGNOSIS_04182,04182,"Bacteroides fragilis"
DIAGNOSIS_04183,04183,"Other specified bacterial infections in conditions classified elsewhere and of unspecified site\, Clostridium perfringens"
DIAGNOSIS_04184,04184,"Other specified bacterial infections in conditions classified elsewhere and of unspecified site\, other anaerobes"
DIAGNOSIS_04185,04185,"Other specified bacterial infections in conditions classified elsewhere and of unspecified site\, other gram-negative organisms"
DIAGNOSIS_04186,04186,"Helicobacter pylori [H. pylori]"
DIAGNOSIS_04189,04189,"Other specified bacterial infections in conditions classified elsewhere and of unspecified site\, other specified bacteria"
DIAGNOSIS_0419,0419,"Bacterial infection\, unspecified\, in conditions classified elsewhere and of unspecified site"
DIAGNOSIS_042,042,"Human immunodeficiency virus [HIV] disease"
DIAGNOSIS_04500,04500,"Acute paralytic poliomyelitis specified as bulbar\, poliovirus\, unspecified type"
